empresa_id,nombre,emisiones_netas,cumple_normativa,regulacion_id,costo_impuesto
EMP017728,Empresa_17728,-535.72,1,REG000019,0.0
EMP017729,Empresa_17729,1512.28,1,REG000016,0.0
EMP017730,Empresa_17730,4507.17,1,REG000005,0.0
EMP017731,Empresa_17731,7113.21,1,REG000010,0.0
EMP017732,Empresa_17732,16913.37,0,REG000010,225814.63
EMP017733,Empresa_17733,-2552.87,1,REG000000,0.0
EMP017734,Empresa_17734,-5814.92,1,REG000002,0.0
EMP017735,Empresa_17735,4091.51,1,REG000011,0.0
EMP017736,Empresa_17736,6421.48,1,REG000005,0.0
EMP017737,Empresa_17737,8963.62,0,REG000008,23554.68
EMP017738,Empresa_17738,4024.86,1,REG000010,0.0
EMP017739,Empresa_17739,8222.82,0,REG000005,8588.36
EMP017740,Empresa_17740,7877.53,1,REG000010,0.0
EMP017741,Empresa_17741,8277.9,0,REG000001,10044.37
EMP017742,Empresa_17742,-5462.76,1,REG000010,0.0
EMP017743,Empresa_17743,2234.94,1,REG000001,0.0
EMP017744,Empresa_17744,13531.6,0,REG000003,140986.64
EMP017745,Empresa_17745,6407.05,1,REG000002,0.0
EMP017746,Empresa_17746,9751.89,0,REG000003,43583.51
EMP017747,Empresa_17747,6428.32,1,REG000010,0.0
EMP017748,Empresa_17748,16740.72,0,REG000010,221368.89
EMP017749,Empresa_17749,8415.45,0,REG000005,13569.78
EMP017750,Empresa_17750,3896.68,1,REG000011,0.0
EMP017751,Empresa_17751,12843.08,0,REG000010,121004.66
EMP017752,Empresa_17752,9049.84,0,REG000000,24946.05
EMP017753,Empresa_17753,12802.31,0,REG000001,126638.42
EMP017754,Empresa_17754,11158.57,0,REG000001,84279.24
EMP017755,Empresa_17755,10529.1,0,REG000019,66058.9
EMP017756,Empresa_17756,-31.57,1,REG000000,0.0
EMP017757,Empresa_17757,13436.46,0,REG000016,139740.55
EMP017758,Empresa_17758,-2977.75,1,REG000005,0.0
EMP017759,Empresa_17759,4351.05,1,REG000005,0.0
EMP017760,Empresa_17760,4361.54,1,REG000016,0.0
EMP017761,Empresa_17761,17511.77,0,REG000005,248800.61
EMP017762,Empresa_17762,2758.58,1,REG000001,0.0
EMP017763,Empresa_17763,11662.57,0,REG000016,93601.67
EMP017764,Empresa_17764,9514.19,0,REG000010,35285.74
EMP017765,Empresa_17765,9734.51,0,REG000010,40958.98
EMP017766,Empresa_17766,10624.3,0,REG000010,63871.07
EMP017767,Empresa_17767,8112.02,0,REG000008,1907.01
EMP017768,Empresa_17768,-4375.39,1,REG000005,0.0
EMP017769,Empresa_17769,14332.34,0,REG000019,164372.65
EMP017770,Empresa_17770,-4324.47,1,REG000000,0.0
EMP017771,Empresa_17771,-2624.05,1,REG000002,0.0
EMP017772,Empresa_17772,1947.42,1,REG000011,0.0
EMP017773,Empresa_17773,4271.92,1,REG000002,0.0
EMP017774,Empresa_17774,14159.14,0,REG000001,161603.93
EMP017775,Empresa_17775,11471.85,0,REG000000,86852.62
EMP017776,Empresa_17776,2845.77,1,REG000000,0.0
EMP017777,Empresa_17777,5487.81,1,REG000005,0.0
EMP017778,Empresa_17778,16528.37,0,REG000010,215900.88
EMP017779,Empresa_17779,8904.72,0,REG000005,26222.3
EMP017780,Empresa_17780,13693.45,0,REG000000,143636.72
EMP017781,Empresa_17781,19987.58,0,REG000008,303783.74
EMP017782,Empresa_17782,4934.56,1,REG000002,0.0
EMP017783,Empresa_17783,5384.11,1,REG000002,0.0
EMP017784,Empresa_17784,3396.53,1,REG000002,0.0
EMP017785,Empresa_17785,4316.54,1,REG000002,0.0
EMP017786,Empresa_17786,-803.12,1,REG000003,0.0
EMP017787,Empresa_17787,19178.35,0,REG000001,290948.97
EMP017788,Empresa_17788,8413.39,0,REG000003,9090.37
EMP017789,Empresa_17789,9162.24,0,REG000000,27818.99
EMP017790,Empresa_17790,11074.3,0,REG000019,80152.32
EMP017791,Empresa_17791,3239.68,1,REG000016,0.0
EMP017792,Empresa_17792,9718.17,0,REG000011,45052.72
EMP017793,Empresa_17793,6723.52,1,REG000011,0.0
EMP017794,Empresa_17794,7220.66,1,REG000003,0.0
EMP017795,Empresa_17795,-325.24,1,REG000000,0.0
EMP017796,Empresa_17796,13914.14,0,REG000016,152165.0
EMP017797,Empresa_17797,4701.83,1,REG000005,0.0
EMP017798,Empresa_17798,7500.56,1,REG000008,0.0
EMP017799,Empresa_17799,13074.63,0,REG000000,127819.68
EMP017800,Empresa_17800,14040.0,0,REG000003,154088.11
EMP017801,Empresa_17801,386.33,1,REG000001,0.0
EMP017802,Empresa_17802,8537.77,0,REG000008,12729.57
EMP017803,Empresa_17803,-836.44,1,REG000005,0.0
EMP017804,Empresa_17804,6783.23,1,REG000005,0.0
EMP017805,Empresa_17805,12929.87,0,REG000003,125480.06
EMP017806,Empresa_17806,15212.44,0,REG000002,183017.67
EMP017807,Empresa_17807,1616.02,1,REG000000,0.0
EMP017808,Empresa_17808,10837.98,0,REG000001,76017.63
EMP017809,Empresa_17809,-1133.97,1,REG000003,0.0
EMP017810,Empresa_17810,10453.06,0,REG000019,64093.27
EMP017811,Empresa_17811,2031.31,1,REG000000,0.0
EMP017812,Empresa_17812,15477.83,0,REG000003,191140.99
EMP017813,Empresa_17813,16398.98,0,REG000010,212569.08
EMP017814,Empresa_17814,14285.8,0,REG000008,158844.5
EMP017815,Empresa_17815,3821.09,1,REG000019,0.0
EMP017816,Empresa_17816,-8643.53,1,REG000002,0.0
EMP017817,Empresa_17817,10705.19,0,REG000002,68984.25
EMP017818,Empresa_17818,10632.32,0,REG000019,68727.14
EMP017819,Empresa_17819,2611.32,1,REG000005,0.0
EMP017820,Empresa_17820,14313.07,0,REG000005,166082.23
EMP017821,Empresa_17821,4763.91,1,REG000003,0.0
EMP017822,Empresa_17822,11574.99,0,REG000005,95275.48
EMP017823,Empresa_17823,19113.82,0,REG000011,284453.88
EMP017824,Empresa_17824,3187.91,1,REG000008,0.0
EMP017825,Empresa_17825,8923.69,0,REG000008,22539.66
EMP017826,Empresa_17826,14424.34,0,REG000016,165435.3
EMP017827,Empresa_17827,6402.07,1,REG000002,0.0
EMP017828,Empresa_17828,179.4,1,REG000011,0.0
EMP017829,Empresa_17829,13324.88,0,REG000005,140527.64
EMP017830,Empresa_17830,4854.99,1,REG000001,0.0
EMP017831,Empresa_17831,8503.52,0,REG000003,11413.02
EMP017832,Empresa_17832,11628.14,0,REG000019,94469.08
EMP017833,Empresa_17833,2114.28,1,REG000001,0.0
EMP017834,Empresa_17834,11432.12,0,REG000001,91328.62
EMP017835,Empresa_17835,14772.38,0,REG000019,175747.69
EMP017836,Empresa_17836,1108.89,1,REG000005,0.0
EMP017837,Empresa_17837,11006.45,0,REG000008,75483.42
EMP017838,Empresa_17838,-931.29,1,REG000003,0.0
EMP017839,Empresa_17839,3048.5,1,REG000008,0.0
EMP017840,Empresa_17840,-7955.21,1,REG000011,0.0
EMP017841,Empresa_17841,9628.78,0,REG000019,42785.63
EMP017842,Empresa_17842,7696.14,1,REG000019,0.0
EMP017843,Empresa_17843,16176.52,0,REG000008,206906.6
EMP017844,Empresa_17844,12341.2,0,REG000016,111252.83
EMP017845,Empresa_17845,14364.71,0,REG000008,160850.39
EMP017846,Empresa_17846,1148.48,1,REG000000,0.0
EMP017847,Empresa_17847,5449.01,1,REG000000,0.0
EMP017848,Empresa_17848,10743.49,0,REG000011,71177.87
EMP017849,Empresa_17849,7441.58,1,REG000001,0.0
EMP017850,Empresa_17850,12573.05,0,REG000005,121085.31
EMP017851,Empresa_17851,48.08,1,REG000002,0.0
EMP017852,Empresa_17852,7496.54,1,REG000002,0.0
EMP017853,Empresa_17853,434.16,1,REG000011,0.0
EMP017854,Empresa_17854,18499.57,0,REG000019,272095.55
EMP017855,Empresa_17855,8054.52,1,REG000000,0.0
EMP017856,Empresa_17856,9851.5,0,REG000002,47385.89
EMP017857,Empresa_17857,2771.99,1,REG000016,0.0
EMP017858,Empresa_17858,2298.51,1,REG000001,0.0
EMP017859,Empresa_17859,11834.63,0,REG000011,98980.12
EMP017860,Empresa_17860,15196.44,0,REG000019,186709.64
EMP017861,Empresa_17861,8086.18,0,REG000011,3469.61
EMP017862,Empresa_17862,10953.16,0,REG000003,74540.24
EMP017863,Empresa_17863,8198.18,0,REG000000,3177.62
EMP017864,Empresa_17864,3899.49,1,REG000002,0.0
EMP017865,Empresa_17865,10655.43,0,REG000000,65984.93
EMP017866,Empresa_17866,8155.93,0,REG000005,6858.59
EMP017867,Empresa_17867,13466.49,0,REG000010,137057.47
EMP017868,Empresa_17868,-751.92,1,REG000001,0.0
EMP017869,Empresa_17869,11200.83,0,REG000008,80424.56
EMP017870,Empresa_17870,2973.62,1,REG000003,0.0
EMP017871,Empresa_17871,13469.21,0,REG000002,138913.95
EMP017872,Empresa_17872,17525.7,0,REG000003,243914.6
EMP017873,Empresa_17873,19754.96,0,REG000019,304547.38
EMP017874,Empresa_17874,-4557.78,1,REG000019,0.0
EMP017875,Empresa_17875,1330.75,1,REG000003,0.0
EMP017876,Empresa_17876,15131.89,0,REG000000,180403.25
EMP017877,Empresa_17877,3071.85,1,REG000016,0.0
EMP017878,Empresa_17878,17087.59,0,REG000000,230390.94
EMP017879,Empresa_17879,11090.64,0,REG000008,77623.53
EMP017880,Empresa_17880,17040.44,0,REG000010,229086.68
EMP017881,Empresa_17881,6712.85,1,REG000001,0.0
EMP017882,Empresa_17882,12256.93,0,REG000011,109740.32
EMP017883,Empresa_17883,16956.64,0,REG000000,227043.86
EMP017884,Empresa_17884,12157.15,0,REG000002,105718.83
EMP017885,Empresa_17885,15540.27,0,REG000002,191311.77
EMP017886,Empresa_17886,9614.33,0,REG000008,40095.73
EMP017887,Empresa_17887,596.58,1,REG000011,0.0
EMP017888,Empresa_17888,8113.3,0,REG000011,4160.63
EMP017889,Empresa_17889,10293.25,0,REG000003,57534.36
EMP017890,Empresa_17890,-810.04,1,REG000005,0.0
EMP017891,Empresa_17891,14555.86,0,REG000001,171827.4
EMP017892,Empresa_17892,2447.13,1,REG000019,0.0
EMP017893,Empresa_17893,2713.79,1,REG000019,0.0
EMP017894,Empresa_17894,-2995.82,1,REG000019,0.0
EMP017895,Empresa_17895,240.78,1,REG000008,0.0
EMP017896,Empresa_17896,11258.29,0,REG000019,84908.46
EMP017897,Empresa_17897,18342.41,0,REG000000,262464.14
EMP017898,Empresa_17898,10622.5,0,REG000011,68095.05
EMP017899,Empresa_17899,12254.3,0,REG000019,110655.32
EMP017900,Empresa_17900,9411.29,0,REG000011,37233.41
EMP017901,Empresa_17901,-7007.54,1,REG000003,0.0
EMP017902,Empresa_17902,-1646.44,1,REG000016,0.0
EMP017903,Empresa_17903,2334.56,1,REG000016,0.0
EMP017904,Empresa_17904,-5021.74,1,REG000005,0.0
EMP017905,Empresa_17905,6381.94,1,REG000011,0.0
EMP017906,Empresa_17906,17975.61,0,REG000002,252925.87
EMP017907,Empresa_17907,2727.8,1,REG000001,0.0
EMP017908,Empresa_17908,15986.37,0,REG000000,202243.76
EMP017909,Empresa_17909,12077.35,0,REG000001,107956.2
EMP017910,Empresa_17910,5661.28,1,REG000001,0.0
EMP017911,Empresa_17911,3543.17,1,REG000000,0.0
EMP017912,Empresa_17912,-769.23,1,REG000002,0.0
EMP017913,Empresa_17913,13130.44,0,REG000002,130343.07
EMP017914,Empresa_17914,12271.64,0,REG000001,112963.05
EMP017915,Empresa_17915,19647.43,0,REG000011,298050.26
EMP017916,Empresa_17916,14723.83,0,REG000000,169973.23
EMP017917,Empresa_17917,1237.99,1,REG000016,0.0
EMP017918,Empresa_17918,10607.69,0,REG000000,64764.69
EMP017919,Empresa_17919,15303.87,0,REG000002,185330.85
EMP017920,Empresa_17920,430.45,1,REG000002,0.0
EMP017921,Empresa_17921,10215.35,0,REG000002,56591.29
EMP017922,Empresa_17922,15610.16,0,REG000019,197404.3
EMP017923,Empresa_17923,15656.36,0,REG000008,193684.13
EMP017924,Empresa_17924,12942.29,0,REG000011,127203.29
EMP017925,Empresa_17925,18709.43,0,REG000010,272063.17
EMP017926,Empresa_17926,16522.76,0,REG000003,218068.83
EMP017927,Empresa_17927,15899.02,0,REG000001,206440.64
EMP017928,Empresa_17928,800.87,1,REG000000,0.0
EMP017929,Empresa_17929,2758.43,1,REG000005,0.0
EMP017930,Empresa_17930,5992.76,1,REG000000,0.0
EMP017931,Empresa_17931,18725.36,0,REG000011,274555.92
EMP017932,Empresa_17932,89.79,1,REG000019,0.0
EMP017933,Empresa_17933,14675.29,0,REG000003,170459.53
EMP017934,Empresa_17934,6366.08,1,REG000016,0.0
EMP017935,Empresa_17935,9028.27,0,REG000019,27262.44
EMP017936,Empresa_17936,5381.56,1,REG000003,0.0
EMP017937,Empresa_17937,548.76,1,REG000002,0.0
EMP017938,Empresa_17938,3670.52,1,REG000005,0.0
EMP017939,Empresa_17939,-3914.89,1,REG000016,0.0
EMP017940,Empresa_17940,10134.93,0,REG000000,52680.95
EMP017941,Empresa_17941,14155.55,0,REG000001,161511.41
EMP017942,Empresa_17942,13929.77,0,REG000003,151247.48
EMP017943,Empresa_17943,8050.78,0,REG000008,350.29
EMP017944,Empresa_17944,4786.93,1,REG000001,0.0
EMP017945,Empresa_17945,12371.93,0,REG000016,112052.12
EMP017946,Empresa_17946,17417.38,0,REG000011,241228.59
EMP017947,Empresa_17947,12554.33,0,REG000008,114830.53
EMP017948,Empresa_17948,16607.94,0,REG000019,223196.91
EMP017949,Empresa_17949,14649.78,0,REG000019,172578.48
EMP017950,Empresa_17950,10457.31,0,REG000005,66372.28
EMP017951,Empresa_17951,5051.09,1,REG000008,0.0
EMP017952,Empresa_17952,2027.81,1,REG000001,0.0
EMP017953,Empresa_17953,10952.28,0,REG000000,73572.42
EMP017954,Empresa_17954,-207.36,1,REG000003,0.0
EMP017955,Empresa_17955,6256.75,1,REG000005,0.0
EMP017956,Empresa_17956,16877.17,0,REG000001,231647.56
EMP017957,Empresa_17957,7588.81,1,REG000016,0.0
EMP017958,Empresa_17958,17550.66,0,REG000001,249003.4
EMP017959,Empresa_17959,7716.67,1,REG000016,0.0
EMP017960,Empresa_17960,14239.21,0,REG000005,164172.21
EMP017961,Empresa_17961,8148.95,0,REG000003,2275.75
EMP017962,Empresa_17962,-4409.33,1,REG000001,0.0
EMP017963,Empresa_17963,8931.06,0,REG000008,22727.01
EMP017964,Empresa_17964,19780.15,0,REG000001,306457.36
EMP017965,Empresa_17965,3683.31,1,REG000005,0.0
EMP017966,Empresa_17966,3806.1,1,REG000003,0.0
EMP017967,Empresa_17967,14247.8,0,REG000000,157805.91
EMP017968,Empresa_17968,-3766.98,1,REG000011,0.0
EMP017969,Empresa_17969,9560.33,0,REG000000,37994.17
EMP017970,Empresa_17970,5757.99,1,REG000003,0.0
EMP017971,Empresa_17971,-572.12,1,REG000000,0.0
EMP017972,Empresa_17972,-1195.83,1,REG000011,0.0
EMP017973,Empresa_17973,18288.36,0,REG000010,261220.62
EMP017974,Empresa_17974,4139.32,1,REG000005,0.0
EMP017975,Empresa_17975,15232.86,0,REG000002,183534.3
EMP017976,Empresa_17976,-2682.27,1,REG000011,0.0
EMP017977,Empresa_17977,18614.35,0,REG000003,271969.11
EMP017978,Empresa_17978,138.05,1,REG000002,0.0
EMP017979,Empresa_17979,11067.87,0,REG000005,82161.36
EMP017980,Empresa_17980,4540.98,1,REG000003,0.0
EMP017981,Empresa_17981,13509.25,0,REG000002,139926.96
EMP017982,Empresa_17982,16069.31,0,REG000019,209273.33
EMP017983,Empresa_17983,11516.64,0,REG000002,89513.93
EMP017984,Empresa_17984,4810.38,1,REG000010,0.0
EMP017985,Empresa_17985,14825.85,0,REG000002,173236.94
EMP017986,Empresa_17986,10804.64,0,REG000016,71286.91
EMP017987,Empresa_17987,-6334.23,1,REG000008,0.0
EMP017988,Empresa_17988,4894.73,1,REG000003,0.0
EMP017989,Empresa_17989,12103.36,0,REG000011,105827.36
EMP017990,Empresa_17990,17513.08,0,REG000019,246594.78
EMP017991,Empresa_17991,451.92,1,REG000002,0.0
EMP017992,Empresa_17992,18834.36,0,REG000002,274652.25
EMP017993,Empresa_17993,12457.74,0,REG000008,112375.21
EMP017994,Empresa_17994,10992.29,0,REG000000,74595.07
EMP017995,Empresa_17995,17307.44,0,REG000002,236021.17
EMP017996,Empresa_17996,546.25,1,REG000008,0.0
EMP017997,Empresa_17997,-496.08,1,REG000019,0.0
EMP017998,Empresa_17998,7632.25,1,REG000008,0.0
EMP017999,Empresa_17999,2574.38,1,REG000000,0.0
EMP018000,Empresa_18000,7045.22,1,REG000003,0.0
EMP018001,Empresa_18001,4198.7,1,REG000002,0.0
EMP018002,Empresa_18002,9331.75,0,REG000001,37202.09
EMP018003,Empresa_18003,14855.58,0,REG000011,175953.92
EMP018004,Empresa_18004,11818.91,0,REG000016,97668.07
EMP018005,Empresa_18005,12844.65,0,REG000016,124347.57
EMP018006,Empresa_18006,-651.2,1,REG000010,0.0
EMP018007,Empresa_18007,289.13,1,REG000003,0.0
EMP018008,Empresa_18008,6524.98,1,REG000002,0.0
EMP018009,Empresa_18009,1082.05,1,REG000011,0.0
EMP018010,Empresa_18010,632.81,1,REG000010,0.0
EMP018011,Empresa_18011,476.49,1,REG000016,0.0
EMP018012,Empresa_18012,-398.76,1,REG000008,0.0
EMP018013,Empresa_18013,1868.45,1,REG000002,0.0
EMP018014,Empresa_18014,10500.71,0,REG000002,63810.9
EMP018015,Empresa_18015,14616.61,0,REG000001,173392.93
EMP018016,Empresa_18016,4578.28,1,REG000003,0.0
EMP018017,Empresa_18017,13329.95,0,REG000000,134345.66
EMP018018,Empresa_18018,17068.11,0,REG000001,236568.08
EMP018019,Empresa_18019,16161.08,0,REG000011,209218.06
EMP018020,Empresa_18020,2823.45,1,REG000003,0.0
EMP018021,Empresa_18021,8483.95,0,REG000002,12786.87
EMP018022,Empresa_18022,12228.6,0,REG000010,105181.8
EMP018023,Empresa_18023,-5716.43,1,REG000001,0.0
EMP018024,Empresa_18024,-4946.48,1,REG000010,0.0
EMP018025,Empresa_18025,5025.55,1,REG000005,0.0
EMP018026,Empresa_18026,-1838.31,1,REG000005,0.0
EMP018027,Empresa_18027,15729.06,0,REG000008,195532.17
EMP018028,Empresa_18028,9414.62,0,REG000010,32721.81
EMP018029,Empresa_18029,17564.99,0,REG000002,242537.19
EMP018030,Empresa_18030,16823.96,0,REG000002,223789.13
EMP018031,Empresa_18031,14136.15,0,REG000000,154952.13
EMP018032,Empresa_18032,11939.26,0,REG000008,99195.45
EMP018033,Empresa_18033,997.28,1,REG000019,0.0
EMP018034,Empresa_18034,11950.87,0,REG000003,100251.23
EMP018035,Empresa_18035,-1391.21,1,REG000003,0.0
EMP018036,Empresa_18036,21.89,1,REG000008,0.0
EMP018037,Empresa_18037,8727.23,0,REG000010,15021.52
EMP018038,Empresa_18038,12448.29,0,REG000019,115669.96
EMP018039,Empresa_18039,14936.06,0,REG000016,178745.14
EMP018040,Empresa_18040,14257.0,0,REG000001,164125.78
EMP018041,Empresa_18041,14176.53,0,REG000000,155984.25
EMP018042,Empresa_18042,8794.97,0,REG000019,21231.64
EMP018043,Empresa_18043,7406.13,1,REG000011,0.0
EMP018044,Empresa_18044,16756.3,0,REG000019,227032.02
EMP018045,Empresa_18045,10253.06,0,REG000008,56332.25
EMP018046,Empresa_18046,369.21,1,REG000005,0.0
EMP018047,Empresa_18047,-7984.91,1,REG000016,0.0
EMP018048,Empresa_18048,-1298.2,1,REG000005,0.0
EMP018049,Empresa_18049,-829.02,1,REG000010,0.0
EMP018050,Empresa_18050,7654.57,1,REG000000,0.0
EMP018051,Empresa_18051,1806.84,1,REG000011,0.0
EMP018052,Empresa_18052,16049.21,0,REG000002,204187.95
EMP018053,Empresa_18053,12950.44,0,REG000008,124899.64
EMP018054,Empresa_18054,2639.3,1,REG000000,0.0
EMP018055,Empresa_18055,4214.83,1,REG000008,0.0
EMP018056,Empresa_18056,11608.74,0,REG000000,90351.53
EMP018057,Empresa_18057,6254.94,1,REG000003,0.0
EMP018058,Empresa_18058,4868.9,1,REG000003,0.0
EMP018059,Empresa_18059,18873.97,0,REG000002,275654.38
EMP018060,Empresa_18060,16447.48,0,REG000010,213817.96
EMP018061,Empresa_18061,2029.12,1,REG000000,0.0
EMP018062,Empresa_18062,14370.45,0,REG000005,167566.08
EMP018063,Empresa_18063,-4119.63,1,REG000003,0.0
EMP018064,Empresa_18064,14067.75,0,REG000005,159738.25
EMP018065,Empresa_18065,14979.63,0,REG000011,179114.72
EMP018066,Empresa_18066,2637.04,1,REG000005,0.0
EMP018067,Empresa_18067,2980.28,1,REG000003,0.0
EMP018068,Empresa_18068,13988.49,0,REG000002,152051.74
EMP018069,Empresa_18069,11555.9,0,REG000011,91878.08
EMP018070,Empresa_18070,2469.2,1,REG000019,0.0
EMP018071,Empresa_18071,677.61,1,REG000000,0.0
EMP018072,Empresa_18072,-2968.65,1,REG000003,0.0
EMP018073,Empresa_18073,16831.06,0,REG000003,226013.72
EMP018074,Empresa_18074,1835.7,1,REG000000,0.0
EMP018075,Empresa_18075,18757.75,0,REG000011,275381.22
EMP018076,Empresa_18076,4549.34,1,REG000011,0.0
EMP018077,Empresa_18077,2447.65,1,REG000002,0.0
EMP018078,Empresa_18078,13355.48,0,REG000019,139120.82
EMP018079,Empresa_18079,7020.9,1,REG000005,0.0
EMP018080,Empresa_18080,8861.48,0,REG000016,20745.32
EMP018081,Empresa_18081,8394.33,0,REG000001,13044.77
EMP018082,Empresa_18082,15921.05,0,REG000003,202562.77
EMP018083,Empresa_18083,14151.46,0,REG000002,156174.88
EMP018084,Empresa_18084,7739.86,1,REG000016,0.0
EMP018085,Empresa_18085,12567.72,0,REG000001,120593.03
EMP018086,Empresa_18086,6105.52,1,REG000000,0.0
EMP018087,Empresa_18087,13581.35,0,REG000001,146714.28
EMP018088,Empresa_18088,8255.67,0,REG000003,5025.92
EMP018089,Empresa_18089,16842.46,0,REG000002,224257.18
EMP018090,Empresa_18090,15670.15,0,REG000011,196709.17
EMP018091,Empresa_18091,-11810.39,1,REG000019,0.0
EMP018092,Empresa_18092,10376.82,0,REG000019,62122.46
EMP018093,Empresa_18093,10475.65,0,REG000003,62234.81
EMP018094,Empresa_18094,7494.18,1,REG000005,0.0
EMP018095,Empresa_18095,4604.91,1,REG000011,0.0
EMP018096,Empresa_18096,17037.89,0,REG000019,234311.12
EMP018097,Empresa_18097,3315.73,1,REG000003,0.0
EMP018098,Empresa_18098,12253.07,0,REG000000,106820.61
EMP018099,Empresa_18099,4375.29,1,REG000005,0.0
EMP018100,Empresa_18100,15162.56,0,REG000011,183775.77
EMP018101,Empresa_18101,9113.81,0,REG000016,27308.42
EMP018102,Empresa_18102,3218.72,1,REG000001,0.0
EMP018103,Empresa_18103,286.31,1,REG000016,0.0
EMP018104,Empresa_18104,10266.07,0,REG000000,56032.89
EMP018105,Empresa_18105,2555.83,1,REG000008,0.0
EMP018106,Empresa_18106,12744.41,0,REG000019,123324.66
EMP018107,Empresa_18107,17102.37,0,REG000000,230768.72
EMP018108,Empresa_18108,14580.61,0,REG000001,172465.21
EMP018109,Empresa_18109,18125.47,0,REG000019,262425.06
EMP018110,Empresa_18110,10218.66,0,REG000011,57805.2
EMP018111,Empresa_18111,-1570.11,1,REG000008,0.0
EMP018112,Empresa_18112,11600.86,0,REG000008,90593.32
EMP018113,Empresa_18113,11371.06,0,REG000019,87823.57
EMP018114,Empresa_18114,7548.54,1,REG000001,0.0
EMP018115,Empresa_18115,12848.83,0,REG000011,124821.93
EMP018116,Empresa_18116,17544.83,0,REG000002,242027.14
EMP018117,Empresa_18117,8944.14,0,REG000010,20606.95
EMP018118,Empresa_18118,3365.34,1,REG000019,0.0
EMP018119,Empresa_18119,-5084.48,1,REG000002,0.0
EMP018120,Empresa_18120,2058.27,1,REG000010,0.0
EMP018121,Empresa_18121,14940.5,0,REG000008,175486.97
EMP018122,Empresa_18122,18879.71,0,REG000008,275621.69
EMP018123,Empresa_18123,11806.84,0,REG000019,99088.48
EMP018124,Empresa_18124,8501.71,0,REG000019,13650.87
EMP018125,Empresa_18125,-3487.23,1,REG000002,0.0
EMP018126,Empresa_18126,6662.72,1,REG000019,0.0
EMP018127,Empresa_18127,8956.54,0,REG000011,25646.38
EMP018128,Empresa_18128,1068.84,1,REG000005,0.0
EMP018129,Empresa_18129,8657.2,0,REG000019,17670.28
EMP018130,Empresa_18130,-1175.97,1,REG000010,0.0
EMP018131,Empresa_18131,-2824.72,1,REG000000,0.0
EMP018132,Empresa_18132,-7337.42,1,REG000005,0.0
EMP018133,Empresa_18133,17925.61,0,REG000011,254178.29
EMP018134,Empresa_18134,10314.92,0,REG000005,62690.07
EMP018135,Empresa_18135,7538.68,1,REG000011,0.0
EMP018136,Empresa_18136,-3321.4,1,REG000005,0.0
EMP018137,Empresa_18137,6476.36,1,REG000008,0.0
EMP018138,Empresa_18138,1641.86,1,REG000003,0.0
EMP018139,Empresa_18139,3363.66,1,REG000011,0.0
EMP018140,Empresa_18140,14666.96,0,REG000019,173022.58
EMP018141,Empresa_18141,13020.53,0,REG000001,132261.95
EMP018142,Empresa_18142,11202.46,0,REG000002,81565.18
EMP018143,Empresa_18143,6137.22,1,REG000001,0.0
EMP018144,Empresa_18144,9384.29,0,REG000000,33494.59
EMP018145,Empresa_18145,8635.38,0,REG000019,17106.24
EMP018146,Empresa_18146,15282.71,0,REG000010,183825.13
EMP018147,Empresa_18147,10278.18,0,REG000002,58180.89
EMP018148,Empresa_18148,100.88,1,REG000008,0.0
EMP018149,Empresa_18149,8161.81,0,REG000011,5396.66
EMP018150,Empresa_18150,11619.58,0,REG000003,91713.88
EMP018151,Empresa_18151,10864.1,0,REG000011,74251.01
EMP018152,Empresa_18152,8316.79,0,REG000019,8870.69
EMP018153,Empresa_18153,8920.06,0,REG000016,22268.98
EMP018154,Empresa_18154,-2209.75,1,REG000005,0.0
EMP018155,Empresa_18155,5464.04,1,REG000000,0.0
EMP018156,Empresa_18156,3156.23,1,REG000005,0.0
EMP018157,Empresa_18157,-2695.29,1,REG000019,0.0
EMP018158,Empresa_18158,2288.55,1,REG000008,0.0
EMP018159,Empresa_18159,10247.04,0,REG000001,60789.11
EMP018160,Empresa_18160,7655.3,1,REG000001,0.0
EMP018161,Empresa_18161,18196.67,0,REG000003,261205.49
EMP018162,Empresa_18162,-136.33,1,REG000005,0.0
EMP018163,Empresa_18163,2895.72,1,REG000005,0.0
EMP018164,Empresa_18164,8930.76,0,REG000008,22719.38
EMP018165,Empresa_18165,6363.99,1,REG000010,0.0
EMP018166,Empresa_18166,30.94,1,REG000019,0.0
EMP018167,Empresa_18167,11744.85,0,REG000016,95741.77
EMP018168,Empresa_18168,8102.2,1,REG000010,0.0
EMP018169,Empresa_18169,-2984.29,1,REG000002,0.0
EMP018170,Empresa_18170,4976.5,1,REG000000,0.0
EMP018171,Empresa_18171,16263.56,0,REG000008,209119.16
EMP018172,Empresa_18172,3410.6,1,REG000011,0.0
EMP018173,Empresa_18173,12786.41,0,REG000008,120730.0
EMP018174,Empresa_18174,15924.73,0,REG000001,207103.18
EMP018175,Empresa_18175,2788.53,1,REG000016,0.0
EMP018176,Empresa_18176,7756.47,1,REG000002,0.0
EMP018177,Empresa_18177,-865.69,1,REG000008,0.0
EMP018178,Empresa_18178,8973.08,0,REG000005,27990.09
EMP018179,Empresa_18179,11707.54,0,REG000016,94771.34
EMP018180,Empresa_18180,7511.05,1,REG000002,0.0
EMP018181,Empresa_18181,14295.57,0,REG000011,161684.87
EMP018182,Empresa_18182,12779.3,0,REG000003,121599.87
EMP018183,Empresa_18183,-3139.42,1,REG000000,0.0
